2022-04-09;12:00:00;SEND_DATA;PRE-0-O;
2022-04-09;22:19:34;SEND_DATA;TEM-0-O;
2022-04-09;22:23:11;SEND_DATA;LUM-0-I;
2022-04-09;22:23:30;SEND_DATA;TEM-0-O;
